"OBJECTID";"ID";"SYMBOLE";"ACTEUR";"MAJ";"MAJ_GEO";"TRACE";"CODNAT";"ADR_SITE";"LIB_SUITE";"FONCTION";"PORTIQUE";"POSTE_ISOLE";"ETAT";"U_MAX";"x";"y"
799;50002043;"+PE7";"LCP";1040947200000;1441040400000;1;"BAIXA";"BAIXAS";NA;"P";0;0;"E";7;683899,229999997;6180520,59
800;70020077;"+PE6";"LCP";1231840686000;1441040335000;1;"SOLER";"LE SOLER";NA;"P";0;0;"E";6;685847,289999999;6176273,1
809;70000655;"+PE6";"CA";956707200000;1394118618000;1;"LIESS";"LIESSE";"(S.N.C.F.)";"P";0;0;"E";6;635760,280000001;6882643,17
820;30001738;"+PE6";"CFP";996537600000;1456244509000;1;"RIVIE";"RIVIERE (LA)";NA;"P";0;0;"E";6;809903,380000003;6480298,45
829;50001075;"+PE6";"CFP";610761600000;1465302607000;1;"PELIS";"PELISSIER";NA;"P";0;0;"E";6;630827,950000003;6317700,74
837;30000389;"+PE6";NA;1069027200000;NA;1;"SEMIN";"SEMINAIRE";NA;"P";0;0;"E";6;727721,880000003;6603912,19
840;70001059;"+PE6";"RDP";774489600000;1425297525000;1;"BXBOU";"BEAUBOURG";NA;"P";0;0;"E";6;654022,149999999;6862144,64
841;10000173;"+PE6";"vc";1,070928e+12;1115660320000;1;"WATTR";"WATTRELOS";NA;"P";0;0;"E";6;714714,460000001;7067039,62
843;70026077;"+PE6";"CFP";1257263558000;1424946197000;1;"GRACI";"GRACIEUSE";NA;"P";0;0;"E";6;851979,460000001;6258304,37
847;20002217;"+PE6";"RTP";610761600000;1315322637000;1;"ARGIE";"ARGIESANS";NA;"P";0;0;"E";6;986471,829999998;6729287,34
854;10000729;"+PE6";NA;610761600000;NA;1;"SETIE";"SETIER";NA;"P";0;0;"E";6;724906,880000003;6971637,78
856;70003141;"+PE6";"CFP";1038268800000;1424175029000;1;"LONG4";"LONGCHAMP";NA;"P";0;0;"E";6;645845,100000001;6862687,42
859;70001024;"+PE6";"CA";956793600000;1371038189000;1;"AVRON";"AVRON";"(S.N.C.F.)";"P";0;0;"E";6;666480,780000001;6863179,86
864;70001022;"+PE6";"RDP";774489600000;1425302272000;1;"FOLIE";"FOLIES";NA;"P";0;0;"E";6;652495,68;6864175,58
871;40000774;"+PE6";"VC";956188800000;1458151238000;1;"PALUN";"PALUN (LA)";"(E.D.F ET H.B.C.M.)";"P";0;0;"E";6;901750,789999999;6266493,8
875;50000129;"+PE6";"LCP";1459506950000;1360166643000;1;"MAURE";"MAUREIX (LE)";NA;"P";0;0;"E";6;582176,460000001;6536854,59
880;70026507;"+PE6";"CFP";1299577175000;1445354374000;1;"BUSSU";"BUSSUREL";"(S.N.C.F.)";"P";0;0;"E";6;985334,060000002;6724563,64
881;70000809;"+PE6";"LCP";774489600000;1445009941000;1;"BRICH";"BRICHE (LA)";NA;"P";0;0;"E";6;654011,799999997;6873435,69
890;30001715;"+PE6";"CFP";786499200000;1457968940000;1;"MERCI";"MERCIERS (LES)";"(ACIERS D ALLEVARD)";"P";0;0;"E";6;934494,5;6479154,66
892;60000020;"+PE6";NA;774489600000;NA;1;"RICH5";"RICHEBOURG";NA;"P";0;0;"E";6;598494,479999997;6857699,7
893;30000183;"+PE6";"FL";1158856875000;1300362057000;1;"TAVAU";"TAVAUX";"(STE SOLVAY A TAVAUX)";"P";0;0;"E";6;881197,82;6664294,45
901;30000953;"+PE6";"CFP";7,84944e+11;1429708204000;1;"VOLVI";"VOLVIC";NA;"P";0;0;"E";6;705099,189999998;6532201,86
905;10000721;"+PE6";NA;1018483200000;NA;1;"AMARG";"AMARGUE";NA;"P";0;0;"E";6;646295,659999996;6973497,7
913;30001126;"+PE6";"VC";1332160010000;1332159837000;1;"CUS.P";"CUSSET-POSTE";NA;"P";0;0;"E";6;849201,840000004;6519503,15
914;50000265;"+PE6";NA;610761600000;NA;1;"MOLE ";"LA MOLE";NA;"P";0;0;"E";6;649246,850000001;6478245,6
915;70001193;"+PE6";"NBP";1,056672e+12;1361804429000;1;"SSMR ";"ST-MAUR";NA;"P";0;0;"E";6;662489,689999998;6857515,18
917;50000709;"+PE7";NA;610761600000;NA;1;"MTEZI";"MONTEZIC";"(CENTRALE)";"P";0;0;"E";7;672685,780000001;6402126,13
918;60000478;"+PE6";NA;610761600000;NA;1;"B.EPI";"BELLE-EPINE";NA;"P";0;0;"E";6;346549,039999999;6791489,13
921;70030107;"+PE6";"JUL";1464256722000;1276689228000;1;"SAUL5";"SAULNOIS";NA;"P";0;0;"E";6;953557,530000001;6866498,67
922;70029877;"+PE6";"JUL";1464255961000;1285604330000;1;"P.BOI";"PETIT-BOIS (LE)";"(CEA-TGCC)";"P";0;0;"E";6;640413,579999998;6833013,84
924;20000786;"+PE6";"LCP";969321600000;1453478249000;1;"P.RHI";"PORT-DU-RHIN";"(ELECTRICITE DE STRASBOURG)";"P";0;0;"E";6;1055081,25;6838698,33
932;50000097;"+PE6";"LCP";1459506520000;NA;1;"SSFEY";"STE-FEYRE";NA;"P";0;0;"E";6;616808,039999999;6566883,75
934;70041395;"+PE6";"LCP";1355152199000;1450353849000;1;"BUTTA";"BUTTAVENT";NA;"P";0;0;"E";6;425359,259999998;6808619,44
935;70047788;"+PE6";"LCP";1432055777000;1450365178000;1;"GUER8";"GUERACHE (LA)";NA;"P";0;0;"E";6;956161,600000001;6259743,84
936;30000102;"+PE6";"LCP";1336734760000;1450369173000;1;"PALEN";"PALENTE";NA;"P";0;0;"E";6;930864,079999998;6689707,21
937;70001374;"+PE6";"LCP";757641600000;1450348324000;1;"AUBE ";"AUBE";NA;"P";0;0;"E";6;520047,350000001;6851598,56
939;40000071;"+PE7";"CFP";610761600000;1444214009000;1;"COULA";"COULANGE";NA;"P";0;0;"E";7;836340,409999996;6394065,01
942;10000967;"+PE6";"LCP";1380562547000;1450345480000;1;"A.COM";"AVESNES-LE-COMTE";NA;"P";0;0;"E";6;665176,340000004;7019481,09
945;50000135;"+PE7";"LCP";1459506804000;NA;1;"PLAUD";"PLAUD";NA;"P";0;0;"E";7;533655,460000001;6536887,25
949;40000561;"+PE6";"LCP";1459505540000;1183472637000;1;"QUINS";"QUINSON";NA;"P";0;0;"E";6;945929,259999998;6293589,16
962;70002238;"+PE6";NA;1030060800000;NA;1;"LOGES";"LOGES (LES)";NA;"P";0;0;"E";6;648369,229999997;6831645,57
968;70041695;"+PE7";"CFP";1348044992000;1446112209000;1;"PRION";"PRIONNET";"(ITER)";"P";0;0;"E";7;924369,020000003;6294802,45
970;40000552;"+PE6";"CFP";8,66592e+11;1440431980000;1;"C.MER";"CAGNES-SUR-MER";NA;"P";0;0;"E";6;1033128,02;6293437,65
979;30002233;"+PE6";"JUL";1439403308000;NA;1;"SSCOG";"ST-PIERRE-COGNET";NA;"P";0;0;"E";6;918915,07;6423052,58
989;40000371;"+PE6";"LCP";1459505607000;NA;1;"ORAIS";"ORAISON";NA;"P";0;0;"E";6;934810,329999998;6317892,1
994;70012016;"+PE6";"JPP";1164385146000;1164625132000;1;"VEZIL";"VEZILLY";NA;"P";0;0;"E";6;750610,350000001;6896594,5
998;40000802;"+PE6";"DCP";1065484800000;1231938163000;1;"VINS ";"VINS";NA;"P";0;0;"E";6;952030,280000001;6264584,49
1001;70001909;"+PE6";"CFP";1001548800000;1424263381000;1;"TERNE";"TERNES";NA;"P";0;0;"E";6;647170,439999998;6864459,42
1002;20000927;"+PE7";NA;778982400000;NA;1;"BOCTO";"BOCTOIS";NA;"P";0;0;"E";7;736785,369999997;6824610,23
1003;30001518;"+PE6";NA;907286400000;NA;1;"CONTA";"CONTAMINE";NA;"P";0;0;"E";6;976906,82;6494921,12
1006;70047288;"+PE7";"VC";1465835791000;1391531048000;1;"LIMEU";"LIMEUX (400 KV)";NA;"P";0;0;"E";7;616015,670000002;6991752,05
1007;70016907;"+PE6";"CFP";1192549366000;1455289816000;1;"SUIS5";"SUISSE";NA;"P";0;0;"E";6;961299,689999998;6879676,72
1010;40000470;"+PE7";"CFP";1004313600000;1455273285000;1;"JONQU";"JONQUIERES";NA;"P";0;0;"E";7;827362,469999999;6304728,52
1011;70000611;"+PE6";"JUL";774489600000;1458576975000;1;"MOIMO";"MOIMONT";NA;"P";0;0;"E";6;665594,75;6888036,85
1014;70000712;"+PE6";NA;774489600000;NA;1;"HERBL";"HERBLAY";NA;"P";0;0;"E";6;639459,869999997;6878594,07
1015;60001322;"+PE6";"FL";610761600000;1258713621000;1;"MAUGE";"MAUGES (LES)";NA;"P";0;0;"E";6;401951,560000002;6692651,52
1016;60001423;"+PE7";NA;9,81504e+11;NA;1;"DISTR";"DISTRE";NA;"P";0;0;"E";7;464320,670000002;6683192,95
1020;40000999;"+PE6";"VC";1328517993000;1320847010000;1;"HYERE";"HYERES";NA;"P";0;0;"E";6;956594,259999998;6231322,44
1022;60001915;"+PE7";NA;995414400000;NA;1;"PREGU";"PREGUILLAC";NA;"P";0;0;"E";7;419400,380000003;6514644,14
1025;10000422;"+PE6";"CA";1438878146000;1125682697000;1;"T.NOI";"TERRES-NOIRES";"(S.N.C.F.)";"P";0;0;"E";6;708511,549999997;7028173,38
1028;50001216;"+PE6";NA;936057600000;NA;1;"SSCHR";"ST-CHRISTOL";NA;"P";0;0;"E";6;786221,25;6290062,04
1033;10000440;"+PE7";"CA";995587200000;1412694304000;1;"GAVRE";"GAVRELLE";NA;"P";0;0;"E";7;691837,009999998;7026606,14
1034;10000130;"+PE6";"CFP";1048550400000;1421939112000;1;"LONG9";"LONGUENESSE";NA;"P";0;0;"E";6;645070,890000001;7072263,95
1037;30003433;"+PE6";"CGP";1023926400000;1285932048000;1;"SANSS";"SANSSAC (L'EGLISE)";NA;"P";0;0;"E";6;763015,859999999;6438710,23
1039;60000617;"+PE7";NA;995587200000;NA;1;"GATI5";"GATINAIS";NA;"P";0;0;"E";7;654199,219999999;6776674,51
1040;30002241;"+PE6";"CFP";610761600000;1394197673000;1;"CORDE";"CORDEAC";NA;"P";0;0;"E";6;925800,380000003;6419065
1041;10000258;"+PE6";"CFP";610761600000;1421940678000;1;"ISBE5";"ISBERGUES";"(UGINE ACIERS) (225KV)";"P";0;0;"E";6;662305,789999999;7057945,68
1044;10000261;"+PE6";"CFP";610761600000;1421941034000;1;"GUARB";"GUARBECQUE";NA;"P";0;0;"E";6;664870,030000001;7058140,17
1046;30002197;"+PE6";"CFP";610761600000;1394197530000;1;"SINAR";"SINARD";NA;"P";0;0;"E";6;910230,759999998;6431339,47
1050;30002246;"+PE6";"CFP";610761600000;1394197713000;1;"SAUTE";"SAUTET (LE)";NA;"P";0;0;"E";6;929682,600000001;6416259,85
1052;10000591;"+PE7";"CFP";1006214400000;1421942930000;1;"CHEVA";"CHEVALET";NA;"P";0;0;"E";7;674135,219999999;7009120,31
1064;70001065;"+PE6";"NBP";956793600000;1358761165000;1;"N.MAR";"NEUILLY-SUR-MARNE";"(POSTE D)";"P";0;0;"E";6;665740,93;6860892,81
1066;70001046;"+PE6";"NBP";1007942400000;1358761139000;1;"PLAIS";"PLAISANCE";NA;"P";0;0;"E";6;664065,310000002;6862983,68
1068;70017277;"+PE6";"VC";1241619397000;1241539925000;1;"SOULL";"SOULLANS";NA;"P";0;0;"E";6;327397,299999997;6643143,61
1073;70001822;"+PE6";"NBP";1,006992e+12;1358763785000;1;"ALOUE";"ALOUETTES (LES)";NA;"P";0;0;"E";6;661801,329999998;6862142,5
1079;50000573;"+PE6";"CFP";610761600000;1423832334000;1;"BOR.C";"BORDEAUX-CENTRE";NA;"P";0;0;"E";6;417025,439999998;6422831,45
1081;50002152;"+PE6";"CFP";880502400000;1423833772000;1;"SSPMA";"ST-PIERRE-MAREGES";NA;"P";0;0;"E";6;652104,399999999;6475121,17
1083;70002076;"+PE6";NA;914457600000;NA;1;"EMALE";"EMALES(LES)";"(GENERALE SUCRIERE)";"P";0;0;"E";6;462226,310000002;6899600,12
1084;30001139;"+PE6";"CFP";610761600000;1423843827000;1;"SSAMO";"ST-AMOUR";NA;"P";0;0;"E";6;844465,490000002;6519019,76
1094;50000486;"+PE6";"CFP";610761600000;1456328020000;1;"TALAM";"TALAMET";NA;"P";0;0;"E";6;617163,590000004;6431066,79
1095;70049283;"+PE6";"LCP";1403174782000;1450365517000;1;"JUSTI";"JUSTICE (LA)";NA;"P";0;0;"E";6;601342,399999999;6804600,47
1097;60000797;"+PE6";"LCP";610761600000;1450347836000;1;"ARNAG";"ARNAGE";NA;"P";0;0;"E";6;489818,039999999;6761509,96
1098;20000923;"+PE7";"LCP";1066867200000;1450362634000;1;"M.SEI";"MERY-SUR-SEINE";NA;"P";0;0;"E";7;768803,850000001;6823576,63
1100;70040995;"+PE6";"LCP";1399910902000;1450361807000;1;"DARCE";"DARCEY";NA;"P";0;0;"E";6;816407,340000004;6719193,88
1101;70026677;"+PE7";"LCP";1318352027000;1450368537000;1;"MOLIE";"MOLIERE";NA;"P";0;0;"E";7;452850,960000001;6757874,27
1102;70030277;"+PE6";"LCP";1348573721000;1450354405000;1;"BZGUI";"BOURGUIGNON";NA;"P";0;0;"E";6;984548,219999999;6709160,32
1103;70000579;"+PE7";"LCP";9,14976e+11;1450428490000;1;"TOURB";"TOURBE";NA;"P";0;0;"E";7;461693,590000004;6894753,4
1105;30000235;"+PE6";"LCP";1205410640000;1450363423000;1;"PTARL";"PONTARLIER";NA;"P";0;0;"E";6;955471,270000003;6651149,44
1111;70001639;"+PE7";NA;774489600000;NA;1;"CIROL";"CIROLLIERS";NA;"P";0;0;"E";7;650516,759999998;6827281,33
1114;50001285;"+PE7";NA;938390400000;NA;1;"TAMAR";"TAMAREAU";NA;"P";0;0;"E";7;757826,079999998;6281826,61
1117;20000526;"+PE6";NA;1071187200000;NA;1;"VANDI";"VANDIERES";NA;"P";0;0;"E";6;921235,93;6876240,33
1119;20000296;"+PE6";"FL";610761600000;1281436437000;1;"CERNA";"CERNAY";NA;"P";0;0;"E";6;779378,07;6908742,6
1127;70016377;"+PE6";"FL";1199811938000;1173715989000;1;".MONC";"MONCEAU";"BELGIQUE";"P";0;0;"E";6;794248,82;7032106,82
1129;10000405;"+PE6";"CV";610761600000;1122570665000;1;"HORNA";"HORNAING";NA;"P";0;0;"E";6;724247,840000004;7030618,51
1149;70000632;"+PE7";"fl";956707200000;1292250375000;1;"CERGY";"CERGY";"(400KV)";"P";0;0;"E";7;631192,479999997;6883565,11
1169;70001807;"+PE6";NA;9,3312e+11;NA;1;"GOUVI";"GOUVIEUX";NA;"P";0;0;"E";6;654610,520000003;6898282,05
1174;70000541;"+PE6";NA;757641600000;NA;1;"DRONN";"DRONNIERE (LA)";NA;"P";0;0;"E";6;456431,68;6898344,68
1185;10000674;"+PE7";"CFP";1372864121000;1452861961000;1;"ARGOE";"ARGOEUVES";NA;"P";0;0;"E";7;645845,780000001;6982654,1
1187;40000305;"+PE6";"LCP";1,006128e+12;1452865577000;1;"ARDOI";"ARDOISE (L )";NA;"P";0;0;"E";6;836588,799999997;6333518,51
1188;30001429;"+PE6";"LCP";610761600000;1455807549000;1;"G.BAN";"GIVORS-BANS";NA;"P";0;0;"E";6;838099,600000001;6499877,15
1189;30000904;"+PE6";"CFP";610761600000;1455796616000;1;"AUBUS";"AUBUSSON";NA;"P";0;0;"E";6;638005,060000002;6539927,29
1195;40000996;"+PE6";"CFP";1065484800000;1456417714000;1;"GARD7";"GARDE (LA)";NA;"P";0;0;"E";6;945925,390000001;6231185,21
1196;30001711;"+PE7";"CFP";610761600000;1391420352000;1;"CHEY6";"CHEYLAS (LE)";NA;"P";0;0;"E";7;935053,68;6481491,88
1199;10000127;"+PE6";"vc";610761600000;1129570973000;1;"WOEST";"WOESTYNE";"(BONDUELLE A RENESCURE)";"P";0;0;"E";6;655337,770000003;7072595,92
1200;50001302;"+PE6";"JPP";1133781005000;1110377107000;1;"SAUMA";"SAUMADE";NA;"P";0;0;"E";6;771995,670000002;6281915,37
1210;50001004;"+PE6";"CFP";610761600000;1424274430000;1;"POUGE";"POUGET (LE)";NA;"P";0;0;"E";6;679942,020000003;6329379,18
1211;70051704;"+PE6";"CFP";1424277143000;1424277064000;1;"P.TRI";"PONT TRINQUAT";NA;"P";0;0;"E";6;773777,920000002;6277342,35
1212;70040395;"+PE6";"CFP";1422615874000;1423759232000;1;"MEES";"MEES (LES) (SOLAIRE 1)";"(DELTA SOLAR)";"P";0;0;"E";6;940067,109999999;6326467,6
1218;30002143;"+PE6";"CFP";610761600000;1394199236000;1;"SSGUI";"ST-GUILLERME";NA;"P";0;0;"E";6;942396,030000001;6441594,58
1220;30002097;"+PE6";"CFP";1179938840000;1394204792000;1;"SABL5";"SABLES (LES)";"(ARKEMA JARRIE)";"P";0;0;"E";6;915551,780000001;6444451,46
1222;30002068;"+PE7";"CFP";610761600000;1394205174000;1;"CPNIE";"CHAMPAGNIER";NA;"P";0;0;"E";7;912815,039999999;6446787,01
1225;30003392;"+PE6";"CFP";1,025568e+12;1394206815000;1;"CROLL";"CROLLES";NA;"P";0;0;"E";6;925796,880000003;6467513,79
1228;20000055;"+PE7";"LCP";971654400000;1452167647000;1;"LONNY";"LONNY";NA;"P";0;0;"E";7;813242,82;6970958,43
1230;20000423;"+PE7";"LCP";610761600000;1452242651000;1;"VESLE";"VESLE";NA;"P";0;0;"E";7;790498,960000001;6900893,05
1234;70052828;"+PE7";"RDP";1425030201000;1425030182000;1;"CATTE";"CATTENOM";NA;"P";0;0;"E";7;932756,939999998;6926683,38
1235;70052528;"+PE7";"RDP";1425030083000;1425030047000;1;"CATTE";"CATTENOM";NA;"P";0;0;"E";7;935122,020000003;6931051,87
1236;40000426;"+PE7";"RDP";610761600000;1424968408000;1;"ARAMO";"ARAMON";NA;"P";0;0;"E";7;833268,630000003;6309489,48
1237;70052628;"+PE7";"RDP";1425030131000;1425030093000;1;"CATTE";"CATTENOM";NA;"P";0;0;"E";7;935348,82;6928741,02
1238;70052728;"+PE7";"RDP";1425030174000;1425030164000;1;"CATTE";"CATTENOM";NA;"P";0;0;"E";7;931873,119999997;6928835,5
1240;60000612;"+PE6";"CFP";610761600000;1446210292000;1;"LAVAL";"LAVAL";NA;"P";0;0;"E";6;417579,520000003;6779124,05
1243;70001023;"+PE6";"RDP";774489600000;1425378580000;1;"BAUDR";"BAUDRY";NA;"P";0;0;"E";6;649384,689999998;6863328,13
1247;20001088;"+PE6";"VC";610761600000;1377706564000;1;"JEUXE";"JEUXEY";NA;"P";0;0;"E";6;959116,75;6793303,01
1258;30000434;"+PE6";"jul";9,96624e+11;1384789344000;1;"VOUGL";"VOUGLANS";NA;"P";0;0;"E";6;903986,590000004;6591629,42
1266;70001067;"+PE6";NA;956793600000;NA;1;"ORSON";"ORSONVILLE";"(WALT DISNEY A MARNE LA VALLEE)";"P";0;0;"E";6;685213,719999999;6861420,37
1268;70036189;"+PE6";"MBP";1378981972000;1319637148000;1;"GENIT";"GENITOY";"(ERDF)";"P";0;0;"E";6;680666,530000001;6857946,81
1283;30001797;"+PE6";"CFP";933638400000;1394196523000;1;"MOIRA";"MOIRANS";NA;"P";0;0;"E";6;899610,369999997;6473094,78
1286;70000884;"+PE6";NA;774489600000;NA;1;"NOVIO";"NOVION";NA;"P";0;0;"E";6;648145,170000002;6869122,73
1287;70017307;"+PE6";"VC";1225110628000;1202914631000;1;"BERGH";"BERGHOLZ";NA;"P";0;0;"E";6;1001073,7;6859754,48
1290;70043288;"+PE7";"CA";1418918986000;1418922059000;1;"GALOR";"GALOREAUX (LES)";NA;"P";0;0;"E";7;408870,32;6697102,01
1291;10001683;"+PE6";"CAP";1110457547000;1311245643000;1;"BRAEK";"BRAEK";"(COFATHEC)";"P";0;0;"E";6;651893,409999996;7104460,35
1293;10000805;"+PE7";NA;610761600000;NA;1;"LATEN";"LATENA";NA;"P";0;0;"E";7;695422,25;6950927,61
1297;50001463;"+PE6";"CA";1105612344000;1343235303000;1;"P.SIM";"PORTET-ST-SIMON";NA;"P";0;0;"E";6;570147,530000001;6270744,56
1298;10000185;"+PE6";"CFP";9,06336e+11;1421930054000;1;"ECHIN";"ECHINGHEN";NA;"P";0;0;"E";6;603787,359999999;7067618,45
1299;10000086;"+PE7";"CFP";610761600000;1421933386000;1;"ATTAQ";"ATTAQUES (LES)";NA;"P";0;0;"E";7;623487,399999999;7092220,79
1302;10000083;"+PE6";"CFP";1149091609000;1421931922000;1;"TUNNE";"TUNNEL";"(STE EUROTUNNEL)";"P";0;0;"E";6;615211,68;7092320,28
1304;30001854;"+PE6";"CFP";610761600000;1394195823000;1;"SABLO";"SABLONS";"(C.N.R.)";"P";0;0;"E";6;840804,960000001;6468903,27
1314;40000378;"+PE6";"JUL";1459538282000;1459266749000;1;".CAMP";"CAMPOROSSO";"(ITALIE)";"P";0;0;"E";6;1072242,2;6314141,48
1319;20000480;"+PE6";NA;610761600000;NA;1;"DAMER";"DAMERY";NA;"P";0;0;"E";6;763623,710000001;6886550,2
1321;30001742;"+PE7";"CFP";610761600000;1394195293000;1;"SSAL7";"ST-ALBAN-ST-MAURICE";NA;"P";0;0;"E";7;836351;6479294,64
1330;50000317;"+PE6";NA;610761600000;NA;1;"CISSA";"CISSAC";NA;"P";0;0;"E";6;397728,210000001;6464803,97
1335;40000060;"+PE6";NA;610761600000;NA;1;"L.NEU";"LOGIS-NEUF";NA;"P";0;0;"E";6;842857,789999999;6398015,62
1338;70055604;"+PE6";"LCP";1450097283000;1456484203000;1;"G.MAS";"GRAND-MAS (LE)";NA;"P";0;0;"E";6;721317,450000003;6495646,19
1339;60001320;"+PE6";"CFP";1034035200000;1457527591000;1;"SSJOS";"ST-JOSEPH";NA;"P";0;0;"E";6;358242,119999997;6693046,5
1340;60001403;"+PE6";"CFP";1449158976000;1457517475000;1;"BRAIN";"BRAINS";NA;"P";0;0;"E";6;344714,740000002;6685313,36
1341;20000416;"+PE7";"LCP";909100800000;1449750912000;1;"SSAVO";"ST-AVOLD";NA;"P";0;0;"E";7;970586,82;6897941,76
1342;70058283;"+PE6";"smo";1449765882000;1441366926000;1;"EDITH";"EDITH";"(EURODIF)";"P";0;0;"E";6;836971,030000001;6361172,9
1348;10000355;"+PE6";"CAP";1179931808000;1311931413000;1;"ASTUR";"ASTURIES";"(UMICORE)";"P";0;0;"E";6;705072,799999997;7034852,72
1352;50000782;"+PE6";NA;610761600000;NA;1;"GUPIE";"GUPIE";NA;"P";0;0;"E";6;473008,469999999;6387575,61
1353;50000453;"+PE7";NA;610761600000;NA;1;"MQIS ";"LE MARQUIS";NA;"P";0;0;"E";7;420455,090000004;6441382,09
1355;60001840;"+PE6";"jul";783129600000;1387481974000;1;"FARRA";"FARRADIERE (LA)";NA;"P";0;0;"E";6;401143,609999999;6548108,26
1357;70001069;"+PE6";"CFP";774489600000;1423826333000;1;"FAIDH";"FAIDHERBE";NA;"P";0;0;"E";6;655494,079999998;6861800,64
1359;40000945;"+PE7";NA;1065484800000;NA;1;"NEOUL";"NEOULES";NA;"P";0;0;"E";7;946075,43;6247093,48
1375;30001220;"+PE6";"CGP";9,59904e+11;1282229379000;1;"OULLI";"OULLINS";NA;"P";0;0;"E";6;840609,140000001;6515194,3
1383;30001698;"+PE6";"CA";1005868800000;1360857497000;1;"JACQU";"JACQUARD";NA;"P";0;0;"E";6;807526,390000001;6483624,1
1388;40000966;"+PE6";"CA";610761600000;1358958926000;1;"RABAT";"RABATAU";NA;"P";0;0;"E";6;894899,409999996;6244745,49
1391;60001006;"+PE6";"VC";1261046610000;1261046578000;1;"GIEN ";"GIEN";NA;"P";0;0;"E";6;671418,649999999;6733057,74
1404;40000422;"+PE7";"fl";989539200000;1299169719000;1;"AGASS";"AGASSES (LES)";NA;"P";0;0;"E";7;833576,030000001;6311866,95
1412;10000284;"+PE6";NA;610761600000;NA;1;"ANSER";"ANSEREUILLES (LES)";NA;"P";0;0;"E";6;695613,789999999;7050737,47
1419;30001879;"+PE6";"CAP";610761600000;1319020447000;1;"C.AVR";"COMBE D AVRIEUX";NA;"P";0;0;"E";6;991769,049999997;6465106,21
1430;60000360;"+PE6";"CGP";610761600000;1269948056000;1;"COMM7";"COMMERVEIL";NA;"P";0;0;"E";6;505502,490000002;6805048,37
1431;70039795;"+PE7";"JUL";1371463508000;1422549903000;1;"FRUGE";"FRUGES";NA;"P";0;0;"E";7;634652,939999998;7045041,88
1434;10000338;"+PE6";"CFP";610761600000;1421925821000;1;"SORRU";"SORRUS";NA;"P";0;0;"E";6;609087,32;7040529,32
1436;30001255;"+PE6";"CGP";7,65504e+11;1267024635000;1;"LIGNA";"LIGNAT";NA;"P";0;0;"E";6;720632,399999999;6513415,94
1437;30001096;"+PE6";"CGP";610761600000;1266831318000;1;"MALIN";"MALINTRAT";NA;"P";0;0;"E";6;715185;6523266,3
1442;60001034;"+PE7";"FL";610761600000;1268065823000;1;"VLERB";"VILLERBON";NA;"P";0;0;"E";7;574571,359999999;6728941,97
1447;10000052;"+PE6";NA;962582400000;NA;1;"FOUTE";"FOUTEIN";"(SOLLAC MARDYCK)";"P";0;0;"E";6;650019,5;7099219,71
1448;30001327;"+PE6";"CFP";771724800000;1394193749000;1;"GRENA";"GRENAY";"(S.N.C.F)";"P";0;0;"E";6;860938,060000002;6509169,12
1451;20000985;"+PE6";NA;610761600000;NA;1;"RHINA";"RHINAU";NA;"P";0;0;"E";6;1046630,32;6808383,24
1456;30001293;"+PE7";"CFP";610761600000;1460544396000;1;"MIONS";"MIONS";NA;"P";0;0;"E";7;854233,130000003;6509700,69
1460;30001598;"+PE6";"CFP";1,067904e+12;1394194708000;1;"P.EVE";"PONT-EVEQUE";NA;"P";0;0;"E";6;850962;6493041,67
1462;70061795;"+PE6";"JUL";1463067408000;1463064988000;1;"DUVIG";"DUVIGNEAU";NA;"P";0;0;"E";6;640603,759999998;7104527,4
1481;30001186;"+PE6";"VC";1327936896000;1327936833000;1;"MOUCH";"MOUCHE (LA)";NA;"P";0;0;"E";6;843094,799999997;6516660,11
1482;30001198;"+PE6";"JPP";9,80208e+11;1132224290000;1;"VENIS";"VENISSIEUX";NA;"P";0;0;"E";6;848562,700000003;6514988,12
1489;50001271;"+PE6";NA;938390400000;NA;1;"Q.SEI";"QUATRE-SEIGNEURS";NA;"P";0;0;"E";6;767943,380000003;6283518,15
1494;70001241;"+PE6";"CGP";9,5472e+11;1271408135000;1;"CHATI";"CHATILLON";NA;"P";0;0;"E";6;646468,520000003;6853776,3
1505;50000764;"+PE7";NA;610761600000;NA;1;"SAUCA";"SAUCATS";NA;"P";0;0;"E";7;413349,799999997;6397088,65
1513;20001309;"+PE6";"VC";1195720904000;1195720889000;1;"C.SEI";"CHATILLON-SUR-SEINE";NA;"P";0;0;"E";6;816626,82;6751348,15
1514;70018507;"+PE6";"VC";1193221546000;1193221528000;1;"SAVI5";"SAVIGNY";"(CITROEN A AULNAY SOUS BOIS)";"P";0;0;"E";6;662994,460000001;6873568,69
1520;30002004;"+PE6";"CFP";9,78912e+11;1394207457000;1;"CONF5";"CONFLUENT";"(EDF ET CENTRE ETUDES NUCLEAI.GRENOBLE)";"P";0;0;"E";6;911658,710000001;6459502,59
1523;70000704;"+PE6";"CGP";1052956800000;1295950100000;1;"GONES";"GONESSE";"(S.N.C.F.)";"P";0;0;"E";6;658528,350000001;6878241,1
1524;70000700;"+PE6";NA;774489600000;NA;1;"V.BEL";"VILLIERS-LE-BEL";NA;"P";0;0;"E";6;654804,229999997;6880103,03
1526;50000429;"+PE6";"SDP";1004659200000;1394618696000;1;"BEC5 ";"BEC";NA;"P";0;0;"E";6;417401,159999996;6444632,04
1527;70001238;"+PE6";"FL";774489600000;1263822476000;1;"SAULE";"SAULES";NA;"P";0;0;"E";6;630896,020000003;6854903,65
